title,genre,director,actor,score,year
tm991529,['drama'],['Paolo Sorrentino'],"['Filippo Scotti', 'Toni Servillo', 'Teresa Saponangelo', 'Luisa Ranieri', 'Marlon Joubert', 'Massimiliano Gallo', 'Betti Pedrazzi', 'Renato Carpentieri', 'Enzo De Caro', 'Sofya Gershevich', 'Lino Musella', 'Biagio Manna', 'Ciro Capano', 'Alessandro Bressanello', 'Birte Berg', 'Dora Romano', 'Monica Nappo', ""Cristiana Dell'Anna"", 'Alfonso Perugini', 'Marina Viro', 'Daniele Vicorito']",7.5,2021
tm1231785,"['comedy', 'drama']",['Barbara Ott'],"['Caro Cult', 'Nina Gummich', 'Steven Sowah', 'Louis Nitsche', 'Susanne Bredehöft', 'Mohamed Elgendy', 'Sidsel Hindhede', 'Tom Lass', 'Kalle Perlmutter', 'Ahmed Shawky Shaheen', 'Anna Zander']",3.996,2022
tm1092864,"['drama', 'crime']",['Nora Fingscheidt'],"['Sandra Bullock', 'Viola Davis', ""Vincent D'Onofrio"", 'Jon Bernthal', 'Richard Thomas', 'Linda Emond', 'Aisling Franciosi', 'Emma Nelson', 'Will Pullen', 'Tom Guiry', 'Jessica McLeod', 'Rob Morgan', 'Andrew Francis', 'W. Earl Brown', 'Orlando Lucas', 'Jude Wilson', 'Paul Moniz de Sa', 'Craig March', 'Alistair Abell', 'Donavon Stinson', 'Patti Kim', 'William Belleau', 'Viv Leacock', 'Toby Hargrave', 'Bobbi Charlton', 'Carolyn Field', 'Joyanna Tonge', 'Michelle Choi-Lee', 'Angela Moore', 'Simon Chin', 'Cynthia Loewen', 'Sarah Kelley', 'Kelly-Ruth Mercier', 'Flossie McKnight', 'Julie Tao', 'Art Kitching', 'Aaron Pearl', 'Janet Walmsley']",7.3,2021
tm1235785,['comedy'],[],"['Bill Burr', 'Sam Morril', 'Joel Kim Booster', 'Naomi Ekperigin', 'Lily Tomlin', 'Michelle Wolf', 'Michelle Buteau', 'DeRay Davis', 'Brian Simpson', 'Margaret Cho', 'Robin Tran', 'Tracey Ashley', 'Brooklyn Decker', 'Phil Wang', 'Marsha Warfield', 'Snoop Dogg', 'John Mulaney', 'Mike Epps', 'Trixie Mattel', 'Jane Fonda', 'Ian Edwards', 'Jon Stewart', 'Rachel Feinstein', 'Jimmy Carr', 'Iliza Shlesinger', 'Jeff Ross', 'Rosebud Baker', 'June Diane Raphael', 'Donnell Rawlings', 'Christina Pazsitzky']",6.35518921436196,2022
tm1014947,"['drama', 'history', 'action']",['Peter Flinth'],"['Nikolaj Coster-Waldau', 'Joe Cole', 'Charles Dance', 'Heida Reed', 'Gísli Örn Garðarsson', 'Sam Redford', 'Diarmaid Murtagh', 'Ed Speleers', 'Frankie Wilson', 'Nick Jameson', 'Þorsteinn Bachmann', 'Árni Þór Lárusson', 'Haukur M. Hrafnsson']",6.7,2022
tm1075698,"['music', 'comedy', 'drama']",['Peter Sollett'],"['Jaeden Martell', 'Isis Hainsworth', 'Adrian Greensmith', 'Noah Urrea', 'Phelan Davis', 'Brett Gelman', 'Sufe Bradshaw', 'Michelle Fang', 'Teddy Van Ee', 'Analesa Fisher', 'Katie McCabe', 'Kaleseya Allotey', 'Troy Oelke', 'Ella DeVito', 'Joe Manganiello', 'Scott Ian', 'Tom Morello', 'Kirk Hammett', 'Rob Halford']",6.75,2022
tm1195971,"['music', 'documentation']",['Amanda Micheli'],"['Jennifer Lopez', 'Ben Affleck', 'Lorene Scafaria', 'Shakira', 'Laura Dern', 'Constance Wu', 'Keke Palmer', 'Julia Stiles', 'Tom Hanks', 'Quentin Tarantino', 'Adam Blackstone', 'Kim Burse', 'Parris Goebel', 'Hamish Hamilton', 'Anna Wintour', 'Elaine Goldsmith-Thomas']",6.717499999999999,2022
tm1117040,"['action', 'thriller', 'drama']",['Anubhav Sinha'],"['Ayushmann Khurrana', 'Andrea Kevichusa', 'Manoj Pahwa', 'Kumud Mishra', 'Loitongbam Dorendra', 'Mepham Otsal', 'J. D. Chakravarthi', 'Jatin Goswami', 'Meghna Malik', 'Rajendra Sethi', 'Rajib Kro', 'Themsevor Belho', 'Sheila Devi', 'Anup Hazarika', 'Joyi']",6.15,2022
tm1204402,['comedy'],['John L. Spencer'],['Ricky Gervais'],7.6,2022
tm1001097,"['drama', 'music', 'romance']",['Andrew Dosunmu'],"['Gracie Marie Bradley', 'Aleyse Shannon', 'Niecy Nash', 'Giancarlo Esposito', 'Kyle Bary', 'Micheal Ward', 'Sharon Stone', 'Sarah Stavrou', 'James Urbaniak', 'Andre Ozim', 'Larena Danielle', 'Atibon Nazaire', 'Hollie Wright', 'Joey Bada$$']",4.9,2022
tm525645,"['drama', 'horror', 'fantasy']",['Leigh Janiak'],"['Kiana Madeira', 'Olivia Scott Welch', 'Benjamin Flores Jr.', 'Julia Rehwald', 'Fred Hechinger', 'Ashley Zukerman', 'Jordyn DiNatale', 'Noah Bain Garret', 'Lloyd Pitts', 'Maya Hawke', 'David W. Thompson', 'Darrell Britt-Gibson', 'Jordana Spiro', 'Charlene Amoia', 'Jana Allen', 'Matt Burke', 'Christian Bridges', 'Matthew Zuk', 'Jeremy Ford', 'Jaime Matthis', 'Danyon Huntington', 'Elizabeth Scopel', 'Tayla Rogers', 'Maya Rogers', 'Diane Sellers', 'Eric Mendenhall', 'Todd Allen Durkin', 'Kevin Waterman', 'Emily Brobst', 'Keil Oakley Zepernick', 'Michael Chandler', 'Lacy Camp', 'Meghan Packer', 'Gillian Jacobs']",6.4830000000000005,2021
tm1022953,['documentation'],"['Emily Kunstler', 'Sarah Kunstler']","['Jeffery Robinson', 'Martin Luther King Jr.']",5.45,2022
tm1038686,"['comedy', 'drama', 'music', 'reality']",['Bo Burnham'],['Bo Burnham'],8.45,2021
tm1180524,"['thriller', 'action']",['Emre Akay'],"['Billur Melis Koç', 'Ahmet Rıfat Şungar', 'Yagiz Can Konyali', 'Baki Rıdvan Kaymaz', 'Yılmaz Bayraktar', 'Kenan Acar', 'Yılmaz Erdem', 'Emre Yetim', 'Ayşe Özköylü']",5.75,2021
tm501313,"['action', 'thriller', 'crime']",['Navot Papushado'],"['Karen Gillan', 'Lena Headey', 'Chloe Coleman', 'Carla Gugino', 'Michelle Yeoh', 'Angela Bassett', 'Paul Giamatti', 'Ralph Ineson', 'Adam Nagaitis', 'Michael Smiley', 'Joanna Bobin', 'Freya Allan', 'Ed Birch', 'David Zimmerschied', 'Samuel Anderson', 'Mai Duong Kieu', 'Jack Bandeira', 'David Burnell IV', 'Ivan Kaye', 'Anita Olatunji', 'Matthias Dittmer', 'Joshua Grothe', 'Hannes  Pastor', 'Billy Buff', 'Lee Huang', 'Luka Omoto', 'Jonathan Failla', 'Mike Möller', 'Maik Müller']",6.199,2021
tm1137051,"['scifi', 'fantasy', 'romance', 'sport', 'thriller', 'animation', 'action', 'drama']",['Tetsuro Araki'],"['Jun Shison', 'Riria', 'Alice Hirose', 'Mamoru Miyano', 'Yuki Kaji', 'Tasuku Hatanaka', 'Sayaka Senbongi', 'Ryota Osaka', 'Wataru Hatano', 'Marina Inoue', 'Shin-ichiro Miki', 'Akihiro Tajima', 'Masaki Nakanishi', 'Shohei Kajikawa', 'Yuuki Hoshi', 'Yuuki Shin', 'Issei Furuta', 'Taisei Shibayama', 'Hikaru Tanaka', 'Chiyuki Miura', 'Shogo Sakata', 'Masaya Fukunishi', 'Genta Nakamura', 'Saki Endo', 'Miyari Nemoto']",6.8985,2022
tm471968,"['drama', 'thriller']",['Rebecca Hall'],"['Tessa Thompson', 'Ruth Negga', 'André Holland', 'Alexander Skarsgård', 'Bill Camp', 'Gbenga Akinnagbe', 'Antoinette Crowe-Legacy', 'Justus Davis Graham', 'Ethan Barrett', 'Ashley Ware Jenkins', 'Amos J. Machanic', 'Stu S. Becker', 'Tom White', 'Margaret Daly', 'Kerry Flanagan', 'Buzz Roddy', 'Derek Roberts', 'Amber Barbee Pickens', 'Samuel Coleman', 'Tatiana Marie Barber', 'Carmen Carriker', 'Leroy Church', 'Brian Davis', 'Zuri Foreman', 'Abeni Jewel', 'Malik Kitchen', 'Ivan Phillip Owens', 'Donna Hayes', 'Frank Holley', 'Shaun Hudson', 'Sienna Jeffries', 'Doris McCarthy', 'Rahim Rosen']",6.5755,2021
tm1111987,"['drama', 'history', 'thriller']",['Christian Schwochow'],"['George MacKay', 'Jannis Niewöhner', 'Sandra Hüller', 'Jeremy Irons', 'August Diehl', 'Ulrich Matthes', 'Mark Lewis Jones', 'Liv Lisa Fries', 'Alex Jennings', 'Martin Kiefer', 'Robert Bathurst', 'Marc Limpach', 'Jessica Brown Findlay', 'Anjli Mohindra', 'Oscar Hoppe', 'Jeremy Mockridge', 'Hannes Wegener', 'Nick Wymer', 'Raphael Sowole', 'Ludwig Simon', 'Nellie Thalbach', 'Aidan Hennessey', 'Nicholas Farrell', 'Tara Nome Doyle', 'Rainer Sellien', 'Abigail Cruttenden', 'Helen Clyro', 'Nicholas Shaw', 'Richard Dillane', 'Domenico Fortunato', 'Stéphane Boucher', 'Leni Erceg', 'Margit Bendokat', 'Ryan Wichert']",6.85,2022
tm1048362,"['comedy', 'crime', 'thriller', 'scifi', 'horror', 'romance', 'action']",['Matthias Schweighöfer'],"['Matthias Schweighöfer', 'Nathalie Emmanuel', 'Ruby O. Fee', 'Stuart Martin', 'Guz Khan', 'Jonathan Cohen', 'Noémie Nakai', 'Christian Steyer', 'Dan Bradford', 'Tonya Graves', 'Trent Garrett', 'Barbara Meier', 'Melanie Rada', 'Oleg Kim', 'Samira Mekibes Meza', 'Charlie McGuire', 'Trish Osmond', 'Pavel Gajdoš', 'Hana Frejková', 'Peter Hosking', 'Rebecca Connolly', 'Frank Kusche', 'Ian Willoughby', 'Andreas Nowak', 'Lukáš Duy Anh Tran', 'Jim High', 'Michael Pitthan', 'Kateřina Pindejová', 'Miroslav Lhotka', 'Zdeněk Dvořáček', 'Jenn Kirk', 'Miroslav Pecháček', 'Zdeněk Pecháček', 'Josef Jelínek', 'Tigran Hovakimyan', 'Paul Coltofeanu', 'David Bowles', 'Fanette Ronjat', 'Jeff Fritz', 'Garrett Marcantel', 'Peter Stehlík', 'Jonáš Petřík', 'Dunja Hayali', 'Sascha Graetz', 'Lucie Grün', 'Daniel Vano', 'Ondřej Vetchý', 'Samba Goldin', 'John Bubniak', 'Jan Cajzl', 'Amy Huck', 'Ted Otis', 'Jan Nemejovský', 'Michaela Pospíšilová', 'Tim Otis', 'Bob Boudreaux', 'Leonard Treyde', 'Jasmina Peña Milian', 'Nandi Sawyers-Hudson', 'Violina Maria Rostami', 'David Dvorščík', 'Sinéad Phelps', 'Hiroyuki Sanada', 'Dave Bautista', 'Ana de la Reguera']",6.65,2021
tm1165983,"['thriller', 'crime', 'drama']",['Kim Farrant'],"['Leighton Meester', 'Christina Wolfe', 'Ziad Bakri', 'Luke Norris', 'Amar Bukvić', 'Iva Mihalić', 'Adrian Pezdirc', 'Marko Braić', 'Lujo Kunčević', 'Parth Thakerar', 'Siniša Novković', 'Maro Drobnić', 'Giobbe Araya', 'Dragan Balić', 'Kyla Mae Ibero', 'Ivana Krizmanić', 'Nenad Srdelić', 'Luka Mikulicić', 'Toma Mikulicić']",5.8,2022
tm1198242,['comedy'],['Jeff Tremaine'],"['Johnny Knoxville', 'Steve-O', 'Chris Pontius', 'Dave England', 'Ehren McGhehey', 'Jason Acuña', 'Preston Lacy', 'Zach Holmes', 'Sean ""Poopies"" McInerney', 'Jasper Dolphin', 'Rachel Wolfson', 'Spike Jonze', 'Eric Manaka', 'Jeff Tremaine', 'Eric André', 'Compston Wilson', 'Tony Hawk', 'Lance Bangs', 'Tyler, the Creator']",6.373546944858419,2022
tm1196705,"['comedy', 'romance']",['Stuart McDonald'],"['Victoria Justice', 'Adam Demos', 'Luca Sardelis', 'Craig Horner', 'Lucy Durack', 'Alex Neal', 'Veronica Neave', 'Emma Randall', 'Tracie Filmer', 'Samantha Cain', 'Antonio Alvarez', 'Emily Havea', 'Natalie Abbott', 'Jayden Popik', 'Callan Knight', 'Nicholas Brown', 'Liam Olsen', 'Annaliese McGuire', 'Kerri Simpson', 'Paisley Harrington', 'Alana Andrews', 'Richard Macgregor', 'Robert Allan', 'Brett Murphy', 'Ebony Taylor', 'Ashton Baumann']",6.4445,2022
tm1219452,"['comedy', 'documentation']",['Page Hurwitz'],['Cristela Alonzo'],6.4,2022
tm456513,"['horror', 'thriller', 'crime', 'scifi', 'action']",['Zack Snyder'],"['Dave Bautista', 'Ella Purnell', 'Omari Hardwick', 'Ana de la Reguera', 'Theo Rossi', 'Matthias Schweighöfer', 'Nora Arnezeder', 'Hiroyuki Sanada', 'Garret Dillahunt', 'Tig Notaro', 'Raúl Castillo', 'Huma Qureshi', 'Samantha Win', 'Richard Cetrone', 'Michael Cassidy', 'Steve Corona', 'Chelsea Edmundson', 'Zach Rose', 'Brian Avery', 'David K. Maiocco', 'Ryan Watson', 'Sabine Varnes', 'Mónica López', 'Kelly Phelan', 'Leon Budrow', 'Jim Halty', 'Maeve Gray', 'Danielle Burgio', 'Jessica Harbeck', 'Joshua Caleb Horton', 'Natalie Marie Jaramillo', 'Frank Andrade', 'Ava Wagenman', 'Wayne Dalglish', 'Casey Messer', 'Ken Thong', 'Donna Brazile', 'Sean Spicer', 'Sheila Awasthi', 'Sebastian Balchand', 'Colby Lemmo', 'Marisilda Garcia', 'Isachar Benitez', 'Carolyn Wickwire', 'Antonio Leyba', 'Colin Jones', 'Daisy Davis', 'Lora Martinez-Cunningham', 'Athena Perample', 'Albert Valladares', 'Alexander Ward', 'Steve Soliz', 'Jordyn Aurora Aquino', 'Sarah Minnich', 'Fred Tatasciore', 'Gordon Tarpley']",6.0,2021
tm1138477,['documentation'],['Rory Kennedy'],['John Fantasia'],7.300000000000001,2022
tm1166288,"['family', 'drama']",['Katt Shea'],"['Grant Gustin', 'Scott Wolf', 'Kaylah Zander', 'Camille Sullivan', 'Tom McBeath', 'Sharon Taylor', 'Eileen Pedde', 'Jude Culham-Keays', 'Giacomo Baessato', 'Brad Mann', 'Todd Mann', 'Adam Gillese', 'Stephen Adekolu', 'Denis Corbett', 'Yolanda Corbett', 'Wil Thompson']",7.1095,2022
tm1064065,"['scifi', 'thriller', 'war', 'action', 'drama']",['Adam Berg'],"['Noomi Rapace', 'Jakob Oftebro', 'Dar Salim', 'Erik Enge', 'Ardalan Esmaili', 'Aliette Opheim', 'Susan Taslimi', 'David Dencik', 'Nora Rios', 'Gunilla Abrahamsson', 'Peter Edding', 'Stella Marcimain Klintberg', 'Joachim Sällquist', 'Ilir Latifi', 'Cecilia Bäverman', 'Mikail Akalin', 'Matar Samba', 'Robin Keller', 'Sanna Krepper', 'Marcel Khouri', 'Mostafa Alshawi', 'Emmanuel Wärnhjälm', 'Martin Hendrikse', 'Martin Miiro']",5.949999999999999,2022
tm1119272,"['documentation', 'sport']",['Torquil Jones'],"['Nirmal Purja', 'Jimmy Chin', 'Reinhold Messner', 'Klára Kolouchová', 'Conrad Anker']",7.6,2021
tm851128,"['comedy', 'scifi', 'fantasy']",['Jean-Pierre Jeunet'],"['Isabelle Nanty', 'Elsa Zylberstein', 'Claude Perron', 'Stéphane De Groodt', 'Youssef Hajdi', 'Claire Chust', 'François Levantal', 'Alban Lenoir', 'Marysole Fertard', 'Hélie Thonnat', 'Juliette Wiatr', 'André Dussollier', 'Benoît Allemane', 'James Champel', 'Corinne Martin', 'Dominique Pinon', 'Ashley Fays', 'Vanille Lehmann', 'Paul Ménage', 'Mickaël Jullien', 'Michel Vigné', 'François Berland', 'Julien Kramer', 'Sara Chambin', 'Sébastien Gill', 'Bastien Rieu', 'Stanislas Briche', 'Christophe Chalufour', 'Stéphane Boissier', 'Clara Couturet', 'Romain Deloutre', 'Yasmine Gallier', 'Luc Bataini', 'Michaël Mouilleron', ""Alain N'Diaye"", 'Clara Rousselin', 'Thierry Sauz', 'Nattawat Unlahmai', 'Rachel Regent', 'Edouard Michelon', 'Cécile Ribault-Caillol', 'Xavier Renaud', 'Albert Dupontel']",5.35,2022
tm1137119,"['war', 'history', 'drama']",['Avi Nesher'],"['Joy Rieger', 'Amir Khoury', 'Ala Dakka', 'Eliana Tidhar', 'Tom Avni', 'Meshi Kleinstein', 'Rasha Jahshan', 'Yadin Gellman', 'Kamal Zaid', 'Neta Roth', 'Daniel Naaser', 'Elad Levi', 'Elisha Banai', 'Nir Knaan', 'Adam Gabay', 'Amit Moresht', 'Hisham Suliman', 'Abdallah El Akal']",7.25,2021
tm1166024,"['scifi', 'thriller', 'drama', 'horror']",['Toby Meakins'],"['Iola Evans', 'Asa Butterfield', 'Robert Englund', 'Angela Griffin', 'Ryan Gage', 'Eddie Marsan', 'Kate Fleetwood', 'Joe Bolland', 'Ioanna Kimbook', 'Silvana Montoya', 'Kayleen Aires Fonseca', 'Caroline Loncq', 'Pete MacHale', 'Delroy Atkinson']",5.0,2022
tm1046932,"['action', 'drama', 'thriller', 'crime']",['Cedric Nicolas-Troyan'],"['Mary Elizabeth Winstead', 'Woody Harrelson', 'Tadanobu Asano', 'Miku Martineau', 'Jun Kunimura', 'MIYAVI', 'Michiel Huisman', 'Mari Yamamoto', 'Hirotaka Renge', 'Kazuya Tanabe', 'Cindy Sirinya Bishop', 'Amelia Crouch', 'Ava Caryofyllis', 'Hiroyuki Kobayashi', 'Koji Nishiyama', 'Kazuhiro Muroyama', 'Byron Bishop', 'Kimio Yamada', 'Ryo Tanaka', 'Hanazumi', 'Masahiro Kanemaru', 'Takuya Sano', 'Nobu Watanabe', 'Genki Yamasaki', 'Patrick Newall', 'Apparekoizumi', 'Geoffrey Guiliano', 'So Nozawa', 'Takayuki Yamamoto', 'Andrew Macdonald', ""Eoin O'Brien"", 'Saiki Atsumi', 'Miku Kobato', 'Kanami Tōno', 'Misa', 'Elysia Rotaru', 'Darin Fujimori', 'Kwang Bin', 'Bando Hirohichiro', 'Ryuyo Kawamoto', 'Ryotaro Fujiyama', 'Katsuyoshi Kojima', 'Yuya Shirakawa', 'Mav Kang', 'Ulf Pilblad', 'Akihiko Sai']",6.45,2021
tm992844,"['history', 'drama']",['Simon Stone'],"['Carey Mulligan', 'Ralph Fiennes', 'Lily James', 'Johnny Flynn', 'Ben Chaplin', 'Ken Stott', 'Archie Barnes', 'Monica Dolan', 'Eamon Farren', 'Paul Ready', 'Peter McDonald', 'Stephen Worrall', 'Danny Webb', 'Robert Wilfort', 'James Dryden', 'Joe Hurst', 'Christopher Godwin', 'Ellie Piercy', 'Bronwyn James', 'Des Kaliszewski', 'Jonah Rzeskiewicz', 'Jack Bennett', 'John Macmillan', 'Arsher Ali', 'Amelia Stephenson']",7.0,2021
tm1207097,"['comedy', 'documentation']",['Ryan Polito'],"['Bill Burr', 'Michelle Wolf', 'Jimmy Carr', 'Steph Tolev', 'Jeff Ross', 'Dave Attell', 'Ian Edwards', 'Jessica Kirson', 'Josh Adam Meyers', 'Ronny Chieng']",4.8,2022
tm1033470,"['horror', 'thriller']",['SK Dale'],"['Megan Fox', 'Eoin Macken', 'Aml Ameen', 'Callan Mulvey', 'Jack Roth', 'Stefanie Rozhko', 'Julian Balahurov', 'Teodora Djuric', 'Lili Rich']",6.199999999999999,2021
tm824160,"['drama', 'horror', 'fantasy']",['Leigh Janiak'],"['Sadie Sink', 'Emily Rudd', 'Ryan Simpkins', 'McCabe Slye', 'Ted Sutherland', 'Chiara Aurelia', 'Brandon Spink', 'Marcelle LeBlanc', 'Eden Campbell', 'Michael Provost', 'Drew Scheid', 'Jacqi Vene', 'Sam Brooks', 'Kiana Madeira', 'Benjamin Flores Jr.', 'Olivia Scott Welch', 'Gillian Jacobs', 'Ashley Zukerman', 'Jordana Spiro', 'Jordyn DiNatale', 'Kevin Waterman', 'Emily Brobst', 'Keil Oakley Zepernick', 'Michael Chandler', 'Elizabeth Scopel', 'Matthew Zuk', 'Meghan Packer', 'Jason Edwards', 'Paul Teal', 'Alex Huff', 'Dylan Gage', 'Jayden Griffin', 'Lana Spraley', ""Ja'rell Anderson"", 'Kenneth Trujillo', 'Julia Rehwald', 'Fred Hechinger']",7.0,2021
tm1064228,"['drama', 'comedy']",['Paul Weitz'],"['Kevin Hart', 'Melody Hurd', 'Alfre Woodard', 'DeWanda Wise', 'Lil Rel Howery', 'Anthony Carrigan', 'Deborah Ayorinde', 'Thedra Porter', 'Frankie Faison', 'Paul Reiser', 'Julian Casey', 'Teneisha Collins', 'Holly Gauthier-Frankel', 'Rachel Mutombo', 'Julie Trépanier', 'Ellen David', 'Mylène Dinh-Robic', 'Daniela Sandiford', 'Christine Lan', 'Letitia Brookes', 'Ryan S. Hill', 'John Iziomon', 'Ines Feghouli Bozon', 'Rodney Alexandre', 'Christopher Hayes', 'Fred Nguyen Khan', 'Bineyam Girma', 'Arthur Holden', 'Marco Ledezma', 'Stephanie Costa', 'Gerlie Lizaso', 'Luis Oliva', 'Leisa Reid', 'Linda Joyce Nourse', 'Elizabeth Neale', 'Puja Uppal', 'Kate MacLellan', 'Ashlee Olivia', 'Anastasia Sanidopoulos Mousis', 'Annie Yao', 'Christopher Tyson', 'Kimberly Howe', 'Claudio S. Capri', 'Hannah Dorozio', 'Turhan Troy Caylak', 'Matthew Kabwe', 'Raynnie Platz', 'Bailey Thain', 'Elaine Victoria Grey', 'Jay Chevery', 'Kerrin Cochrane', 'Claude Huard', 'Adrian M. Mompoint', 'Jozsef Ragalyi', 'Gavin Wood', 'Anthony Kavanagh', 'Achilles Montes-Vamvas']",7.1,2021
tm1185367,['documentation'],['Alison Klayman'],"[""Benjamin O'Keefe"", 'Moe Tkacik', 'Lindsey Rupp', 'Ryan Daharsh', 'Bobby Blanski']",5.800000000000001,2022
tm983784,"['thriller', 'crime', 'horror']",['James Ashcroft'],"['Daniel Gillies', 'Erik Thomson', 'Miriama McDowell', 'Matthias Luafutu', 'Frankie Paratene', 'Billy Paratene', 'Bailey Cowan', 'Timon Zeiss', ""Tioti O'Donnell"", ""Kaira O'Donnell"", 'Ike Hamon', 'Olivia Shanks', 'Desray Armstrong', 'Sam Carter']",5.7,2021
tm1171875,"['comedy', 'family']",['Kristoffer Rus'],"['Karolina Gruszka', 'Dorota Kolak', 'Andrzej Grabowski', 'Maciej Karas', 'Amelia Fijalkowska', 'Patryk Siemek']",6.25,2022
tm993838,"['fantasy', 'comedy', 'romance']",['Josh Lawson'],"['Rafe Spall', 'Zahra Newman', 'Ronny Chieng', 'Dena Kaplan', 'Noni Hazlehurst', 'Josh Lawson']",6.75,2021
tm983723,"['documentation', 'music', 'comedy', 'history']",['Edgar Wright'],"['Ron Mael', 'Russell Mael', 'Beck', 'Gary Stewart', 'Mike Berns', 'Jane Wiedlin', 'Sal Maida', 'Christi Haydon', 'Dean Menta', 'Harley Feinstein', 'Tony Visconti', 'Mike Myers', 'Fred Armisen', 'Tammy Glover', 'John Hewlett', 'Giorgio Moroder', ""'Weird Al' Yankovic"", 'Muff Winwood', 'Nick Rhodes', 'John Taylor', 'Todd Rundgren', 'Flea', 'Hilly Michaels', 'Jason Schwartzman', 'Jonathan Ross', 'Amy Sherman-Palladino', 'Mark Crowther', 'Vera Hegarty', 'Neil Gaiman', 'Stephen Morris', 'Gillian Gilbert', 'Katie Puckrik', 'Patton Oswalt', 'Steve Jones', 'James Lowe', 'Bernard Butler', 'Scott Aukerman', 'David Kendrick', 'Stevie Nistor', 'Chris Difford', 'Martyn Ware', 'Alex Kapranos', 'Paul Morley', 'Julia Marcus', 'Pamela Des Barres', 'Roddy Bottum', 'Les Bohem', 'April Richardson', 'Lance Robertson', 'Jack Antonoff', 'John Congleton', 'Earle Mankey', 'Larry DuPont', 'Patricia Lowe', 'Vince Clarke', 'Andy Bell', 'Björk', 'Mark Gatiss', 'Richard Coble', 'Nick Heyward', 'Ian Hampton', 'Thurston Moore', 'Peter Knego', 'Michael Silverblatt', 'Adam Buxton', 'Tosh Berman', 'Edgar Wright', 'Rusty Egan', 'Jake Fogelnest', 'Dave Weigel', 'Madeline Bocchiaro', 'Sue Harris', 'Ben House', 'Evan Weiss', 'Alex Casnoff', 'Patrick Kelly', 'Eli Pearl', 'Daniel Palladino', 'Simon Pegg', 'Nick Frost', 'Leos Carax', 'Adam Driver']",7.55,2021
tm855839,"['war', 'drama', 'history']",['Ole Bornedal'],"['Ester Birch', 'Alex Høgh Andersen', 'Danica Ćurčić', 'James Tarpey', 'Patricia Schumann', 'Fanny Leander Bornedal', 'Mads Riisom', 'Jens Sætter-Lassen', 'Malene Beltoft Olsen', 'Joen Højerslev', 'Kristian Ibler', 'Alban Lendorf', 'Susse Wold', 'Nicklas Søderberg Lundstrøm', 'Ella Josephine Lund Nilsson', 'Anděla Jirotková', 'Caspar Phillipson', 'Morten Suurballe', 'Michael Pitthan', 'Rikke Louise Andersson', 'Maria Rossing', 'Casper Kjær Jensen', 'Olaf Johannessen', 'Jaromír Nosek', 'Alex Figueiredo', 'Petr Meissel', 'Štepánka Fingerhutová', 'Jan Brichcin Jr.', 'Bertram Bisgaard Enevoldsen', 'Malena Lucia Lodahl', 'Henrik Noël Olesen', 'Mathias Flint', 'Inge Sofie Skovbo', 'Ida Procter', 'Malthe Jagd Miehe-Renard']",7.521,2021
tm1108321,['comedy'],['Stan Lathan'],['Dave Chappelle'],7.6,2021
tm1092958,"['horror', 'thriller', 'drama']",['Santiago Menghini'],"['Cristina Rodlo', 'Marc Menchaca', 'David Figlioli', 'Claudia Coulter', 'David Barrera', 'Moronkę Akinola', 'Mitchell Mullen', 'Vala Noren', 'Ilinca Neacşu', 'Cosmina Stratan', 'Alina Petricã', 'Alejandro Akara', 'Joana Borja', 'Jeff Mirza', 'Ioana Barbu', 'Baba Oyejide', 'Ioana Ilinca Neacsu']",5.65,2021
tm1046264,"['crime', 'action', 'thriller', 'fantasy']",['Jaume Balagueró'],"['Freddie Highmore', 'Astrid Bergès-Frisbey', 'Famke Janssen', 'Sam Riley', 'Liam Cunningham', 'Jose Coronado', 'Luis Tosar', 'Emilio Gutiérrez Caba', 'Axel Stein', 'Daniel Holguín', 'Frank Feys', 'Fernando Martín', 'Vicente Gil', 'Bill Dixon', 'Reg Wilson', 'Julius Cotter', 'Craig Stevenson', 'Eric Goode', 'Chen Lu', 'Hunter Tremayne', 'Del Mar Richardson', 'David Chevers', 'Jacobo Dicenta', 'Ignacio Duran', 'Juan Capilla', 'Tomás del Estal', 'Julio Vélez', 'Fernando Moraleda', 'Pino Montesdeoca', 'Silvia de Pé', 'Joaquín Molla', 'Phillip Rogers', 'Ramón Robles', 'Josan Grau', 'Mario Mayo', 'Robert Crumpton', 'Juan Dávila', 'Simon Cohen', 'Ferran Terraza', 'Pepe Carrasco', 'Juan Pedro Roldán', 'Javier Garrido García']",6.15,2021
tm1150385,"['documentation', 'crime']",['Felicity Morris'],"['Shimon Yehuda Hayut', 'Kristoffer Kumar', 'Pernilla Sjöholm', 'Erlend Ofte Arntsen', 'Cecilie Fjellhøy', 'Ayleen Charlotte', 'Natalie Remøe Hansen']",7.1305,2022
tm1138743,['documentation'],"['Anne Alvergue', 'Debra McClutchy']","['Richard Nixon', 'Connie Chung', 'Dwight L. Chapin', 'John Dean', 'Sally Quinn', 'Bob Woodward']",6.523546944858419,2022
tm1227918,"['romance', 'comedy', 'drama']",['Martina Pastori'],"['Lorenzo Zurzolo', 'Ludovica Martino', 'Isabella Ferrari', 'Luca Ward', 'Davide Calgaro', 'Kyshan Wilson', 'Nicolas Maupas', 'Elena Funari', 'Marit Nissen', 'Raz Degan', 'Andrea Occhipinti']",5.75,2022
